url,domain,threat_level,features
http://paypal-secure-verify.com,paypal-secure-verify.com,high,typosquatting,ssl_mismatch,urgent_language
https://facebook-login-secure.net,facebook-login-secure.net,high,typosquatting,form_collection,suspicious_tld
http://americanexpress-account-verify.net,americanexpress-account-verify.net,high,typosquatting,banking
https://mastercard-account-verify-secure.co,mastercard-account-verify-secure.co,high,typosquatting,banking
http://visa-account-verify-secure.com,visa-account-verify-secure.com,high,typosquatting,banking
https://discovercard-account-verify.net,discovercard-account-verify.net,high,typosquatting,banking
http://amex-account-verify-secure.co,amex-account-verify-secure.co,high,typosquatting,banking
https://mastercard-secure-verify.com,mastercard-secure-verify.com,high,typosquatting,banking
http://visa-secure-verify.net,visa-secure-verify.net,high,typosquatting,banking
https://discover-secure-verify-secure.co,discover-secure-verify-secure.co,high,typosquatting,banking
http://amex-secure-verify-secure.com,amex-secure-verify-secure.com,high,typosquatting,banking
https://paypal-secure-verify.net,paypal-secure-verify.net,high,typosquatting,banking
http://stripe-secure-verify-secure.co,stripe-secure-verify-secure.co,high,typosquatting,banking
https://square-secure-verify-secure.com,square-secure-verify-secure.com,high,typosquatting,banking
http://coinbase-secure-verify.net,coinbase-secure-verify.net,high,typosquatting,banking
https://binance-secure-verify-secure.co,binance-secure-verify-secure.co,high,typosquatting,banking
http://robinhood-secure-verify-secure.com,robinhood-secure-verify-secure.com,high,typosquatting,banking
https://etrade-secure-verify.net,etrade-secure-verify.net,high,typosquatting,banking
http://fidelity-secure-verify-secure.co,fidelity-secure-verify-secure.co,high,typosquatting,banking
https://schwab-secure-verify-secure.com,schwab-secure-verify-secure.com,high,typosquatting,banking
http://vanguard-secure-verify.net,vanguard-secure-verify.net,high,typosquatting,banking
https://usaa-secure-verify-secure.co,usaa-secure-verify-secure.co,high,typosquatting,banking
http://navyfederal-secure-verify-secure.com,navyfederal-secure-verify-secure.com,high,typosquatting,banking
https://pnc-secure-verify.net,pnc-secure-verify.net,high,typosquatting,banking
http://citibank-secure-verify-secure.co,citibank-secure-verify-secure.co,high,typosquatting,banking
https://tdbank-secure-verify-secure.com,tdbank-secure-verify-secure.com,high,typosquatting,banking
http://santander-secure-verify.net,santander-secure-verify.net,high,typosquatting,banking
https://bbt-secure-verify-secure.co,bbt-secure-verify-secure.co,high,typosquatting,banking
http://regions-secure-verify-secure.com,regions-secure-verify-secure.com,high,typosquatting,banking
https://keybank-secure-verify.net,keybank-secure-verify.net,high,typosquatting,banking
http://fifththird-secure-verify-secure.co,fifththird-secure-verify-secure.co,high,typosquatting,banking
https://huntington-secure-verify-secure.com,huntington-secure-verify-secure.com,high,typosquatting,banking
http://comerica-secure-verify.net,comerica-secure-verify.net,high,typosquatting,banking
https://bmo-secure-verify-secure.co,bmo-secure-verify-secure.co,high,typosquatting,banking
http://hsbc-secure-verify-secure.com,hsbc-secure-verify-secure.com,high,typosquatting,banking
https://deutschebank-secure-verify.net,deutschebank-secure-verify.net,high,typosquatting,banking
http://barclays-secure-verify-secure.co,barclays-secure-verify-secure.co,high,typosquatting,banking
https://lloyds-secure-verify-secure.com,lloyds-secure-verify-secure.com,high,typosquatting,banking
http://rbs-secure-verify.net,rbs-secure-verify.net,high,typosquatting,banking
https://natwest-secure-verify-secure.co,natwest-secure-verify-secure.co,high,typosquatting,banking
http://halifax-secure-verify-secure.com,halifax-secure-verify-secure.com,high,typosquatting,banking
https://santander-uk-secure-verify.net,santander-uk-secure-verify.net,high,typosquatting,banking
http://tsb-secure-verify-secure.co,tsb-secure-verify-secure.co,high,typosquatting,banking
https://virginmoney-secure-verify-secure.com,virginmoney-secure-verify-secure.com,high,typosquatting,banking
http://coopbank-secure-verify.net,coopbank-secure-verify.net,high,typosquatting,banking
https://nationwide-secure-verify-secure.co,nationwide-secure-verify-secure.co,high,typosquatting,banking
http://metrobank-secure-verify-secure.com,metrobank-secure-verify-secure.com,high,typosquatting,banking
https://firstdirect-secure-verify.net,firstdirect-secure-verify.net,high,typosquatting,banking
http://monese-secure-verify-secure.co,monese-secure-verify-secure.co,high,typosquatting,banking
https://revolut-secure-verify-secure.com,revolut-secure-verify-secure.com,high,typosquatting,banking
http://monzo-secure-verify.net,monzo-secure-verify.net,high,typosquatting,banking
https://starling-secure-verify-secure.co,starling-secure-verify-secure.co,high,typosquatting,banking
http://chime-secure-verify-secure.com,chime-secure-verify-secure.com,high,typosquatting,banking
https://varomoney-secure-verify.net,varomoney-secure-verify.net,high,typosquatting,banking
http://current-secure-verify-secure.co,current-secure-verify-secure.co,high,typosquatting,banking
https://sofi-secure-verify-secure.com,sofi-secure-verify-secure.com,high,typosquatting,banking
http://ally-secure-verify.net,ally-secure-verify.net,high,typosquatting,banking
https://capitalone-secure-verify-secure.co,capitalone-secure-verify-secure.co,high,typosquatting,banking
http://discover-secure-verify-secure.com,discover-secure-verify-secure.com,high,typosquatting,banking
https://americanexpress-secure-verify.net,americanexpress-secure-verify.net,high,typosquatting,banking
http://mastercard-secure-verify-secure.co,mastercard-secure-verify-secure.co,high,typosquatting,banking
https://visa-secure-verify-secure.com,visa-secure-verify-secure.com,high,typosquatting,banking
http://discovercard-secure-verify.net,discovercard-secure-verify.net,high,typosquatting,banking
https://amex-secure-verify-secure.co,amex-secure-verify-secure.co,high,typosquatting,banking
